Date Time,Temp,humidity,uvIndex
21.02.2016 00:30:00,24,79,3
21.02.2016 00:40:00,28,70,3
21.02.2016 00:50:00,27,74,3
21.02.2016 01:00:00,24,90,1
21.02.2016 01:10:00,22,98,1
21.02.2016 01:20:00,22,96,2
21.02.2016 01:30:00,26,86,3
21.02.2016 01:40:00,29,71,3
21.02.2016 01:50:00,28,75,3
21.02.2016 02:00:00,24,92,1
21.02.2016 02:10:00,23,94,1
21.02.2016 02:20:00,26,83,3
21.02.2016 02:30:00,28,73,3
21.02.2016 02:40:00,28,78,3
21.02.2016 02:50:00,24,90,1
21.02.2016 03:00:00,22,96,1
21.02.2016 03:10:00,20,96,1
21.02.2016 03:20:00,18,93,2
21.02.2016 03:30:00,20,85,2
21.02.2016 03:40:00,19,84,2
21.02.2016 03:50:00,18,88,1
21.02.2016 04:00:00,18,89,1
21.02.2016 04:10:00,17,92,1
21.02.2016 04:20:00,16,94,1
21.02.2016 04:30:00,15,94,2
21.02.2016 04:40:00,12,91,2
21.02.2016 04:50:00,12,87,2
21.02.2016 05:00:00,13,81,2
21.02.2016 05:10:00,12,77,1
21.02.2016 05:20:00,10,78,1
21.02.2016 05:30:00,9,74,1
21.02.2016 05:40:00,9,73,1
21.02.2016 05:50:00,7,72,2
21.02.2016 06:00:00,8,66,2
21.02.2016 06:10:00,11,59,2
21.02.2016 06:20:00,11,59,2
21.02.2016 06:30:00,10,62,1
21.02.2016 06:40:00,9,64,1
21.02.2016 06:50:00,9,67,1
21.02.2016 07:00:00,8,67,1
21.02.2016 07:10:00,9,66,2
21.02.2016 07:20:00,9,75,1
21.02.2016 07:30:00,10,78,1
21.02.2016 07:40:00,11,85,2
21.02.2016 07:50:00,10,92,1
21.02.2016 08:00:00,11,93,1
21.02.2016 08:10:00,11,94,1
21.02.2016 08:20:00,12,95,1
21.02.2016 08:30:00,13,98,2
21.02.2016 08:40:00,12,94,2
21.02.2016 08:50:00,13,91,2
21.02.2016 09:00:00,11,89,2
21.02.2016 09:10:00,8,90,1
21.02.2016 09:20:00,7,89,1
21.02.2016 09:30:00,6,88,1
21.02.2016 09:40:00,4,84,1
21.02.2016 09:50:00,4,80,1
21.02.2016 10:00:00,4,76,1
21.02.2016 10:10:00,6,68,1
21.02.2016 10:20:00,6,67,1
21.02.2016 10:30:00,4,71,1
21.02.2016 10:40:00,2,74,1
21.02.2016 10:50:00,1,78,1
21.02.2016 11:00:00,1,75,1
21.02.2016 11:10:00,0,74,1
21.02.2016 11:20:00,3,60,1
21.02.2016 11:30:00,9,45,2
21.02.2016 11:40:00,10,39,2
21.02.2016 11:50:00,5,55,1
21.02.2016 12:00:00,3,60,1
21.02.2016 12:10:00,2,65,1
21.02.2016 12:20:00,2,63,1
21.02.2016 12:30:00,2,62,1
21.02.2016 12:40:00,7,46,2
21.02.2016 12:50:00,13,34,2
21.02.2016 13:00:00,15,39,2
21.02.2016 13:10:00,9,59,1
21.02.2016 13:20:00,8,64,1
21.02.2016 13:30:00,7,68,1
21.02.2016 13:40:00,7,72,1
21.02.2016 13:50:00,6,75,2
21.02.2016 14:00:00,12,55,2
21.02.2016 14:10:00,18,41,2
21.02.2016 14:20:00,19,41,2
21.02.2016 14:30:00,13,64,1
21.02.2016 14:40:00,11,76,1
21.02.2016 14:50:00,12,80,1
21.02.2016 15:00:00,10,85,1
21.02.2016 15:10:00,10,88,1
21.02.2016 15:20:00,14,75,2
21.02.2016 15:30:00,20,59,2
21.02.2016 15:40:00,20,59,3
21.02.2016 15:50:00,15,83,1
21.02.2016 16:00:00,14,91,1
21.02.2016 16:10:00,13,90,1
21.02.2016 16:20:00,14,82,1
21.02.2016 16:30:00,14,82,2
21.02.2016 16:40:00,16,80,2
21.02.2016 16:50:00,16,86,2
21.02.2016 17:00:00,17,88,2
21.02.2016 17:10:00,12,95,1
21.02.2016 17:20:00,12,95,1
21.02.2016 17:30:00,11,95,1
21.02.2016 17:40:00,11,96,2
21.02.2016 17:50:00,10,95,1
21.02.2016 18:00:00,10,94,2
21.02.2016 18:10:00,9,94,1
21.02.2016 18:20:00,9,94,1
21.02.2016 18:30:00,10,94,1
21.02.2016 18:40:00,9,89,1
21.02.2016 18:50:00,8,86,1
21.02.2016 19:00:00,7,88,2
21.02.2016 19:10:00,10,79,2
21.02.2016 19:20:00,15,57,2
21.02.2016 19:30:00,16,52,2
21.02.2016 19:40:00,11,72,1
21.02.2016 19:50:00,8,79,1
21.02.2016 20:00:00,7,83,1
21.02.2016 20:10:00,6,83,1
21.02.2016 20:20:00,5,85,2
21.02.2016 20:30:00,9,70,2
21.02.2016 20:40:00,15,51,2
21.02.2016 20:50:00,16,48,2
21.02.2016 21:00:00,12,69,1
21.02.2016 21:10:00,11,78,1
21.02.2016 21:20:00,10,82,1
21.02.2016 21:30:00,9,81,1
21.02.2016 21:40:00,7,84,2
21.02.2016 21:50:00,11,74,2
21.02.2016 22:00:00,16,52,2
21.02.2016 22:10:00,18,49,2
21.02.2016 22:20:00,13,68,1
21.02.2016 22:30:00,11,74,1
21.02.2016 22:40:00,10,77,1
21.02.2016 22:50:00,10,72,1
21.02.2016 23:00:00,11,78,2
21.02.2016 23:10:00,13,82,2
21.02.2016 23:20:00,16,92,2
21.02.2016 23:30:00,20,94,2
21.02.2016 23:40:00,13,94,2
21.02.2016 23:50:00,18,73,2
22.02.2016 00:00:00,23,43,2
22.02.2016 00:10:00,23,47,3
22.02.2016 00:20:00,17,81,1
22.02.2016 00:30:00,19,95,2
22.02.2016 00:40:00,22,86,2
22.02.2016 00:50:00,22,78,2
22.02.2016 01:00:00,22,52,3
22.02.2016 01:10:00,16,51,1
22.02.2016 01:20:00,13,52,1
22.02.2016 01:30:00,9,51,1
22.02.2016 01:40:00,6,55,1
22.02.2016 01:50:00,5,61,1
22.02.2016 02:00:00,6,59,2
22.02.2016 02:10:00,12,44,2
22.02.2016 02:20:00,13,39,2
22.02.2016 02:30:00,8,55,1
22.02.2016 02:40:00,6,65,1
22.02.2016 02:50:00,4,70,1
22.02.2016 03:00:00,3,69,1
22.02.2016 03:10:00,3,69,1
22.02.2016 03:20:00,8,54,2
22.02.2016 03:30:00,16,37,2
22.02.2016 03:40:00,16,37,2
22.02.2016 03:50:00,10,59,1
22.02.2016 04:00:00,9,68,1
22.02.2016 04:10:00,9,73,1
22.02.2016 04:20:00,9,76,1
22.02.2016 04:30:00,10,79,1
22.02.2016 04:40:00,14,71,2
22.02.2016 04:50:00,19,59,2
22.02.2016 05:00:00,19,63,2
22.02.2016 05:10:00,17,75,1
22.02.2016 05:20:00,17,82,1
22.02.2016 05:30:00,18,84,1
22.02.2016 05:40:00,18,92,1
22.02.2016 05:50:00,19,93,2
22.02.2016 06:00:00,21,87,2
22.02.2016 06:10:00,23,77,2
22.02.2016 06:20:00,21,86,2
22.02.2016 06:30:00,20,92,1
22.02.2016 06:40:00,22,89,2
22.02.2016 06:50:00,25,70,3
22.02.2016 07:00:00,24,80,2
22.02.2016 07:10:00,21,94,1
22.02.2016 07:20:00,21,93,1
22.02.2016 07:30:00,21,96,1
22.02.2016 07:40:00,22,97,1
22.02.2016 07:50:00,21,95,2
22.02.2016 08:00:00,20,70,3
22.02.2016 08:10:00,24,34,3
22.02.2016 08:20:00,25,34,3
22.02.2016 08:30:00,18,54,1
22.02.2016 08:40:00,18,63,1
22.02.2016 08:50:00,16,72,1
22.02.2016 09:00:00,15,79,1
22.02.2016 09:10:00,14,78,2
22.02.2016 09:20:00,17,51,2
22.02.2016 09:30:00,23,36,3
22.02.2016 09:40:00,24,37,3
22.02.2016 09:50:00,17,59,1
22.02.2016 10:00:00,15,67,1
22.02.2016 10:10:00,13,74,1
22.02.2016 10:20:00,12,70,1
22.02.2016 10:30:00,11,69,2
22.02.2016 10:40:00,12,60,2
22.02.2016 10:50:00,17,46,2
22.02.2016 11:00:00,18,44,2
22.02.2016 11:10:00,13,58,1
22.02.2016 11:20:00,10,67,1
22.02.2016 11:30:00,8,70,1
22.02.2016 11:40:00,8,71,1
22.02.2016 11:50:00,6,76,2
22.02.2016 12:00:00,8,67,2
22.02.2016 12:10:00,13,49,2
22.02.2016 12:20:00,14,44,2
22.02.2016 12:30:00,9,61,1
22.02.2016 12:40:00,7,70,1
22.02.2016 12:50:00,6,75,1
22.02.2016 13:00:00,5,74,1
22.02.2016 13:10:00,4,76,1
22.02.2016 13:20:00,7,59,2
22.02.2016 13:30:00,13,41,2
22.02.2016 13:40:00,15,40,2
22.02.2016 13:50:00,10,58,1
22.02.2016 14:00:00,9,64,1
22.02.2016 14:10:00,8,71,1
22.02.2016 14:20:00,8,74,1
22.02.2016 14:30:00,8,77,2
22.02.2016 14:40:00,12,72,2
22.02.2016 14:50:00,18,66,2
22.02.2016 15:00:00,16,79,2
22.02.2016 15:10:00,15,91,1
22.02.2016 15:20:00,15,91,1
22.02.2016 15:30:00,16,92,1
22.02.2016 15:40:00,16,94,1
22.02.2016 15:50:00,17,94,2
22.02.2016 16:00:00,18,92,2
22.02.2016 16:10:00,20,85,2
22.02.2016 16:20:00,20,86,2
22.02.2016 16:30:00,19,93,1
22.02.2016 16:40:00,19,95,1
22.02.2016 16:50:00,19,94,1
22.02.2016 17:00:00,18,98,1
22.02.2016 17:10:00,15,96,2
22.02.2016 17:20:00,11,94,2
22.02.2016 17:30:00,10,92,2
22.02.2016 17:40:00,9,89,1
22.02.2016 17:50:00,9,88,1
22.02.2016 18:00:00,7,86,1
22.02.2016 18:10:00,6,84,1
22.02.2016 18:20:00,6,84,1
22.02.2016 18:30:00,6,84,1
22.02.2016 18:40:00,7,81,1
22.02.2016 18:50:00,8,75,1
22.02.2016 19:00:00,9,76,1
22.02.2016 19:10:00,8,80,1
22.02.2016 19:20:00,8,81,1
22.02.2016 19:30:00,7,88,1
22.02.2016 19:40:00,5,88,1
22.02.2016 19:50:00,3,81,1
22.02.2016 20:00:00,6,66,2
22.02.2016 20:10:00,12,45,2
22.02.2016 20:20:00,13,42,2
22.02.2016 20:30:00,8,61,1
22.02.2016 20:40:00,7,67,1
22.02.2016 20:50:00,6,70,1
22.02.2016 21:00:00,6,70,1
22.02.2016 21:10:00,5,73,2
22.02.2016 21:20:00,9,60,2
22.02.2016 21:30:00,14,43,2
22.02.2016 21:40:00,15,45,2
22.02.2016 21:50:00,10,68,1
22.02.2016 22:00:00,8,76,1
22.02.2016 22:10:00,9,76,1
22.02.2016 22:20:00,10,80,1
22.02.2016 22:30:00,10,83,2
22.02.2016 22:40:00,14,74,2
22.02.2016 22:50:00,19,63,2
22.02.2016 23:00:00,17,78,2
22.02.2016 23:10:00,17,84,1
22.02.2016 23:20:00,17,86,1
22.02.2016 23:30:00,17,86,1
22.02.2016 23:40:00,17,93,1
22.02.2016 23:50:00,17,94,2
23.02.2016 00:00:00,17,95,2
23.02.2016 00:10:00,22,74,2
23.02.2016 00:20:00,21,76,2
23.02.2016 00:30:00,17,89,1
23.02.2016 00:40:00,16,85,1
23.02.2016 00:50:00,11,80,1
23.02.2016 01:00:00,8,77,1
23.02.2016 01:10:00,7,82,2
23.02.2016 01:20:00,8,80,1
23.02.2016 01:30:00,10,79,1
23.02.2016 01:40:00,10,80,1
23.02.2016 01:50:00,9,81,1
23.02.2016 02:00:00,8,82,1
23.02.2016 02:10:00,8,89,1
23.02.2016 02:20:00,8,90,1
23.02.2016 02:30:00,8,92,1
23.02.2016 02:40:00,10,81,2
23.02.2016 02:50:00,14,62,2
23.02.2016 03:00:00,16,58,2
23.02.2016 03:10:00,11,76,1
23.02.2016 03:20:00,10,79,1
23.02.2016 03:30:00,9,77,1
23.02.2016 03:40:00,8,75,1
23.02.2016 03:50:00,7,85,2
23.02.2016 04:00:00,11,79,2
23.02.2016 04:10:00,17,59,2
23.02.2016 04:20:00,19,57,2
23.02.2016 04:30:00,14,77,1
23.02.2016 04:40:00,13,83,1
23.02.2016 04:50:00,12,86,1
23.02.2016 05:00:00,12,88,1
23.02.2016 05:10:00,11,90,2
23.02.2016 05:20:00,14,80,2
23.02.2016 05:30:00,18,60,2
23.02.2016 05:40:00,19,59,2
23.02.2016 05:50:00,14,83,1
23.02.2016 06:00:00,13,94,1
23.02.2016 06:10:00,13,85,2
23.02.2016 06:20:00,18,59,2
23.02.2016 06:30:00,17,64,2
23.02.2016 06:40:00,13,80,1
23.02.2016 06:50:00,11,86,1
23.02.2016 07:00:00,11,87,1
23.02.2016 07:10:00,12,91,1
23.02.2016 07:20:00,13,96,2
23.02.2016 07:30:00,14,95,2
23.02.2016 07:40:00,17,84,2
23.02.2016 07:50:00,17,82,2
23.02.2016 08:00:00,14,93,1
23.02.2016 08:10:00,10,94,1
23.02.2016 08:20:00,11,94,2
23.02.2016 08:30:00,12,83,2
23.02.2016 08:40:00,15,55,2
23.02.2016 08:50:00,15,45,2
23.02.2016 09:00:00,11,55,1
23.02.2016 09:10:00,10,57,1
23.02.2016 09:20:00,9,58,1
23.02.2016 09:30:00,9,54,1
23.02.2016 09:40:00,7,58,2
23.02.2016 09:50:00,9,54,2
23.02.2016 10:00:00,14,42,2
23.02.2016 10:10:00,16,38,2
23.02.2016 10:20:00,12,57,1
23.02.2016 10:30:00,10,57,1
23.02.2016 10:40:00,9,59,1
23.02.2016 10:50:00,9,64,1
23.02.2016 11:00:00,10,77,2
23.02.2016 11:10:00,15,70,2
23.02.2016 11:20:00,21,57,3
23.02.2016 11:30:00,22,62,3
23.02.2016 11:40:00,17,86,1
23.02.2016 11:50:00,17,94,1
23.02.2016 12:00:00,14,78,2
23.02.2016 12:10:00,19,49,2
23.02.2016 12:20:00,20,45,3
23.02.2016 12:30:00,14,68,1
23.02.2016 12:40:00,12,78,1
23.02.2016 12:50:00,10,77,1
23.02.2016 13:00:00,9,84,1
23.02.2016 13:10:00,9,77,2
23.02.2016 13:20:00,11,72,2
23.02.2016 13:30:00,16,61,2
23.02.2016 13:40:00,15,71,2
23.02.2016 13:50:00,14,84,1
23.02.2016 14:00:00,14,93,1
23.02.2016 14:10:00,16,93,2
23.02.2016 14:20:00,18,84,2
23.02.2016 14:30:00,18,87,2
23.02.2016 14:40:00,17,93,1
23.02.2016 14:50:00,16,94,1
23.02.2016 15:00:00,15,94,1
23.02.2016 15:10:00,15,93,1
23.02.2016 15:20:00,16,92,2
23.02.2016 15:30:00,18,86,2
23.02.2016 15:40:00,19,84,2
23.02.2016 15:50:00,18,89,2
23.02.2016 16:00:00,18,90,1
23.02.2016 16:10:00,19,91,1
23.02.2016 16:20:00,20,90,1
23.02.2016 16:30:00,20,92,1
23.02.2016 16:40:00,21,90,2
23.02.2016 16:50:00,17,93,2
23.02.2016 17:00:00,17,82,2
23.02.2016 17:10:00,17,78,2
23.02.2016 17:20:00,16,85,1
23.02.2016 17:30:00,14,92,1
23.02.2016 17:40:00,13,92,1
23.02.2016 17:50:00,10,85,1
23.02.2016 18:00:00,8,80,2
23.02.2016 18:10:00,9,70,2
23.02.2016 18:20:00,12,59,2
23.02.2016 18:30:00,17,51,2
23.02.2016 18:40:00,14,62,1
23.02.2016 18:50:00,13,64,1
23.02.2016 19:00:00,12,67,1
23.02.2016 19:10:00,11,66,1
23.02.2016 19:20:00,10,66,2
23.02.2016 19:30:00,9,75,1
23.02.2016 19:40:00,9,84,1
23.02.2016 19:50:00,9,87,1
23.02.2016 20:00:00,8,88,1
23.02.2016 20:10:00,7,89,1
23.02.2016 20:20:00,7,90,1
23.02.2016 20:30:00,7,91,1
23.02.2016 20:40:00,8,93,1
23.02.2016 20:50:00,8,94,1
23.02.2016 21:00:00,9,93,1
23.02.2016 21:10:00,9,95,1
23.02.2016 21:20:00,10,97,1
23.02.2016 21:30:00,13,96,2
23.02.2016 21:40:00,10,93,1
23.02.2016 21:50:00,11,90,2
23.02.2016 22:00:00,13,79,2
23.02.2016 22:10:00,11,86,1
23.02.2016 22:20:00,11,90,1
23.02.2016 22:30:00,10,89,1
23.02.2016 22:40:00,8,91,1
23.02.2016 22:50:00,7,93,2
23.02.2016 23:00:00,11,82,2
23.02.2016 23:10:00,16,65,2
23.02.2016 23:20:00,16,66,2
23.02.2016 23:30:00,15,75,1
23.02.2016 23:40:00,14,77,1
23.02.2016 23:50:00,13,83,1
24.02.2016 00:00:00,10,83,1
24.02.2016 00:10:00,9,87,1
24.02.2016 00:20:00,11,93,2
24.02.2016 00:30:00,11,94,2
24.02.2016 00:40:00,11,94,2
24.02.2016 00:50:00,11,95,1
24.02.2016 01:00:00,13,92,1
24.02.2016 01:10:00,12,93,1
24.02.2016 01:20:00,13,93,1
24.02.2016 01:30:00,12,96,2
24.02.2016 01:40:00,13,98,2
24.02.2016 01:50:00,12,97,2
24.02.2016 02:00:00,11,90,2
24.02.2016 02:10:00,9,88,1
24.02.2016 02:20:00,7,85,1
24.02.2016 02:30:00,5,87,1
24.02.2016 02:40:00,4,85,1
24.02.2016 02:50:00,4,84,1
24.02.2016 03:00:00,6,71,2
24.02.2016 03:10:00,11,63,2
24.02.2016 03:20:00,14,62,2
24.02.2016 03:30:00,11,82,1
24.02.2016 03:40:00,10,88,1
24.02.2016 03:50:00,10,91,1
24.02.2016 04:00:00,10,89,1
24.02.2016 04:10:00,9,89,2
24.02.2016 04:20:00,12,76,2
24.02.2016 04:30:00,18,54,2
24.02.2016 04:40:00,20,52,2
24.02.2016 04:50:00,13,80,1
24.02.2016 05:00:00,12,90,1
24.02.2016 05:10:00,12,91,1
24.02.2016 05:20:00,7,95,1
24.02.2016 05:30:00,6,96,2
24.02.2016 05:40:00,14,84,2
24.02.2016 05:50:00,19,67,2
24.02.2016 06:00:00,20,69,3
24.02.2016 06:10:00,16,90,1
24.02.2016 06:20:00,15,94,1
24.02.2016 06:30:00,18,90,2
24.02.2016 06:40:00,20,79,2
24.02.2016 06:50:00,22,71,3
24.02.2016 07:00:00,18,84,1
24.02.2016 07:10:00,18,87,1
24.02.2016 07:20:00,17,90,1
24.02.2016 07:30:00,16,93,1
24.02.2016 07:40:00,17,93,2
24.02.2016 07:50:00,18,90,2
24.02.2016 08:00:00,21,78,3
24.02.2016 08:10:00,23,67,3
24.02.2016 08:20:00,19,88,1
24.02.2016 08:30:00,17,91,1
24.02.2016 08:40:00,16,89,1
24.02.2016 08:50:00,14,79,1
24.02.2016 09:00:00,12,70,2
24.02.2016 09:10:00,12,54,2
24.02.2016 09:20:00,15,41,2
24.02.2016 09:30:00,17,40,2
24.02.2016 09:40:00,12,54,1
24.02.2016 09:50:00,9,59,1
24.02.2016 10:00:00,8,62,1
24.02.2016 10:10:00,7,61,1
24.02.2016 10:20:00,6,65,2
24.02.2016 10:30:00,9,57,2
24.02.2016 10:40:00,14,39,2
24.02.2016 10:50:00,16,37,2
24.02.2016 11:00:00,12,51,1
24.02.2016 11:10:00,10,58,1
24.02.2016 11:20:00,9,65,1
24.02.2016 11:30:00,7,71,1
24.02.2016 11:40:00,6,71,2
24.02.2016 11:50:00,9,61,2
24.02.2016 12:00:00,15,53,2
24.02.2016 12:10:00,17,55,2
24.02.2016 12:20:00,13,75,1
24.02.2016 12:30:00,13,83,1
24.02.2016 12:40:00,14,89,1
24.02.2016 12:50:00,16,94,1
24.02.2016 13:00:00,17,96,2
24.02.2016 13:10:00,17,92,2
24.02.2016 13:20:00,18,72,2
24.02.2016 13:30:00,19,54,2
24.02.2016 13:40:00,13,66,1
24.02.2016 13:50:00,10,72,1
24.02.2016 14:00:00,8,73,1
24.02.2016 14:10:00,6,77,1
24.02.2016 14:20:00,5,80,1
24.02.2016 14:30:00,7,70,2
24.02.2016 14:40:00,11,55,2
24.02.2016 14:50:00,13,54,2
24.02.2016 15:00:00,9,71,1
24.02.2016 15:10:00,6,77,1
24.02.2016 15:20:00,5,80,1
24.02.2016 15:30:00,3,81,1
24.02.2016 15:40:00,3,82,1
24.02.2016 15:50:00,5,76,1
24.02.2016 16:00:00,11,55,2
24.02.2016 16:10:00,12,49,2
24.02.2016 16:20:00,9,66,1
24.02.2016 16:30:00,6,79,1
24.02.2016 16:40:00,5,83,1
24.02.2016 16:50:00,4,84,1
24.02.2016 17:00:00,3,84,1
24.02.2016 17:10:00,6,74,2
24.02.2016 17:20:00,12,52,2
24.02.2016 17:30:00,13,49,2
24.02.2016 17:40:00,11,61,1
24.02.2016 17:50:00,9,69,1
24.02.2016 18:00:00,9,75,1
24.02.2016 18:10:00,8,81,1
24.02.2016 18:20:00,8,85,2
24.02.2016 18:30:00,11,78,2
24.02.2016 18:40:00,16,67,2
24.02.2016 18:50:00,15,76,2
24.02.2016 19:00:00,13,85,1
24.02.2016 19:10:00,12,92,1
24.02.2016 19:20:00,14,92,1
24.02.2016 19:30:00,15,95,1
24.02.2016 19:40:00,16,97,2
24.02.2016 19:50:00,17,93,2
24.02.2016 20:00:00,20,72,2
24.02.2016 20:10:00,21,64,3
24.02.2016 20:20:00,17,82,1
24.02.2016 20:30:00,15,92,1
24.02.2016 20:40:00,16,88,2
24.02.2016 20:50:00,18,83,2
24.02.2016 21:00:00,19,90,2
24.02.2016 21:10:00,19,92,1
24.02.2016 21:20:00,19,93,1
24.02.2016 21:30:00,19,92,1
24.02.2016 21:40:00,19,91,1
24.02.2016 21:50:00,16,77,2
24.02.2016 22:00:00,10,73,2
24.02.2016 22:10:00,9,64,1
24.02.2016 22:20:00,9,55,2
24.02.2016 22:30:00,6,60,1
24.02.2016 22:40:00,4,62,1
24.02.2016 22:50:00,2,64,1
24.02.2016 23:00:00,1,69,1
24.02.2016 23:10:00,0,71,1
24.02.2016 23:20:00,1,62,1
24.02.2016 23:30:00,7,47,2
24.02.2016 23:40:00,11,42,2
24.02.2016 23:50:00,7,57,1
25.02.2016 00:00:00,5,67,1
25.02.2016 00:10:00,5,72,1
25.02.2016 00:20:00,3,79,1
25.02.2016 00:30:00,3,82,1
25.02.2016 00:40:00,6,72,2
25.02.2016 00:50:00,13,61,2
25.02.2016 01:00:00,14,67,2
25.02.2016 01:10:00,13,76,1
25.02.2016 01:20:00,13,82,1
25.02.2016 01:30:00,15,80,1
25.02.2016 01:40:00,15,80,1
25.02.2016 01:50:00,16,79,2
25.02.2016 02:00:00,17,80,2
25.02.2016 02:10:00,19,76,2
25.02.2016 02:20:00,19,78,2
25.02.2016 02:30:00,19,82,1
25.02.2016 02:40:00,18,90,1
25.02.2016 02:50:00,19,90,1
25.02.2016 03:00:00,11,87,1
25.02.2016 03:10:00,7,89,1
25.02.2016 03:20:00,4,91,1
25.02.2016 03:30:00,2,86,1
25.02.2016 03:40:00,5,74,2
25.02.2016 03:50:00,4,77,1
25.02.2016 04:00:00,3,78,1
25.02.2016 04:10:00,2,77,1
25.02.2016 04:20:00,2,76,1
25.02.2016 04:30:00,2,76,1
25.02.2016 04:40:00,5,58,2
25.02.2016 04:50:00,13,38,2
25.02.2016 05:00:00,16,35,2
25.02.2016 05:10:00,10,50,1
25.02.2016 05:20:00,7,63,1
25.02.2016 05:30:00,7,66,1
25.02.2016 05:40:00,6,66,1
25.02.2016 05:50:00,5,68,1
25.02.2016 06:00:00,8,60,2
25.02.2016 06:10:00,14,44,2
25.02.2016 06:20:00,15,41,2
25.02.2016 06:30:00,10,62,1
25.02.2016 06:40:00,10,67,1
25.02.2016 06:50:00,9,71,1
25.02.2016 07:00:00,8,75,1
25.02.2016 07:10:00,7,78,2
25.02.2016 07:20:00,10,70,2
25.02.2016 07:30:00,17,53,2
25.02.2016 07:40:00,17,54,2
25.02.2016 07:50:00,13,76,1
25.02.2016 08:00:00,12,85,1
25.02.2016 08:10:00,10,88,1
25.02.2016 08:20:00,10,91,1
25.02.2016 08:30:00,9,92,2
25.02.2016 08:40:00,11,83,2
25.02.2016 08:50:00,16,60,2
25.02.2016 09:00:00,17,44,2
25.02.2016 09:10:00,14,57,1
25.02.2016 09:20:00,10,76,1
25.02.2016 09:30:00,10,91,1
25.02.2016 09:40:00,10,94,2
25.02.2016 09:50:00,14,79,2
25.02.2016 10:00:00,19,57,2
25.02.2016 10:10:00,19,57,2
25.02.2016 10:20:00,15,78,1
25.02.2016 10:30:00,14,89,1
25.02.2016 10:40:00,11,82,1
25.02.2016 10:50:00,6,80,1
25.02.2016 11:00:00,3,71,1
25.02.2016 11:10:00,3,58,1
25.02.2016 11:20:00,7,38,2
25.02.2016 11:30:00,6,33,2
25.02.2016 11:40:00,5,43,1
25.02.2016 11:50:00,2,54,1
25.02.2016 12:00:00,1,62,1
25.02.2016 12:10:00,0,65,1
25.02.2016 12:20:00,0,65,1
25.02.2016 12:30:00,4,49,1
25.02.2016 12:40:00,8,42,1
25.02.2016 12:50:00,10,43,1
25.02.2016 13:00:00,8,50,1
25.02.2016 13:10:00,5,66,1
25.02.2016 13:20:00,6,82,1
25.02.2016 13:30:00,5,80,1
25.02.2016 13:40:00,4,77,1
25.02.2016 13:50:00,8,72,1
25.02.2016 14:00:00,14,64,2
25.02.2016 14:10:00,14,73,2
25.02.2016 14:20:00,12,78,1
25.02.2016 14:30:00,11,85,1
25.02.2016 14:40:00,11,93,1
25.02.2016 14:50:00,11,98,1
25.02.2016 15:00:00,11,98,2
25.02.2016 15:10:00,14,88,2
25.02.2016 15:20:00,17,71,2
25.02.2016 15:30:00,17,83,1
25.02.2016 15:40:00,16,93,1
25.02.2016 15:50:00,15,97,1
25.02.2016 16:00:00,17,79,2
25.02.2016 16:10:00,19,71,2
25.02.2016 16:20:00,16,86,1
25.02.2016 16:30:00,15,89,1
25.02.2016 16:40:00,14,93,1
25.02.2016 16:50:00,14,93,1
25.02.2016 17:00:00,16,93,2
25.02.2016 17:10:00,21,77,2
25.02.2016 17:20:00,20,81,2
25.02.2016 17:30:00,18,90,1
25.02.2016 17:40:00,17,97,1
25.02.2016 17:50:00,17,98,2
25.02.2016 18:00:00,22,85,2
25.02.2016 18:10:00,22,87,2
25.02.2016 18:20:00,20,95,1
25.02.2016 18:30:00,19,98,1
25.02.2016 18:40:00,22,87,2
25.02.2016 18:50:00,22,88,2
25.02.2016 19:00:00,21,91,1
25.02.2016 19:10:00,20,96,1
25.02.2016 19:20:00,21,93,2
25.02.2016 19:30:00,23,83,2
25.02.2016 19:40:00,23,81,2
25.02.2016 19:50:00,21,90,1
25.02.2016 20:00:00,21,92,1
25.02.2016 20:10:00,21,92,1
25.02.2016 20:20:00,20,91,1
25.02.2016 20:30:00,20,94,2
25.02.2016 20:40:00,21,88,2
25.02.2016 20:50:00,24,74,2
25.02.2016 21:00:00,12,69,2
25.02.2016 21:10:00,10,68,1
25.02.2016 21:20:00,8,56,1
25.02.2016 21:30:00,7,52,1
25.02.2016 21:40:00,5,55,1
25.02.2016 21:50:00,3,57,1
25.02.2016 22:00:00,3,55,1
25.02.2016 22:10:00,6,48,2
25.02.2016 22:20:00,5,49,2
25.02.2016 22:30:00,4,48,1
25.02.2016 22:40:00,4,49,1
25.02.2016 22:50:00,4,48,1
25.02.2016 23:00:00,3,52,1
25.02.2016 23:10:00,3,55,1
25.02.2016 23:20:00,4,64,1
25.02.2016 23:30:00,7,56,1
25.02.2016 23:40:00,6,63,1
25.02.2016 23:50:00,5,69,1
26.02.2016 00:00:00,6,70,1
26.02.2016 00:10:00,6,69,1
26.02.2016 00:20:00,7,74,1
26.02.2016 00:30:00,8,76,1
26.02.2016 00:40:00,11,73,2
26.02.2016 00:50:00,18,67,2
26.02.2016 01:00:00,21,70,2
26.02.2016 01:10:00,17,89,1
26.02.2016 01:20:00,16,93,1
26.02.2016 01:30:00,16,97,1
26.02.2016 01:40:00,18,93,2
26.02.2016 01:50:00,22,76,2
26.02.2016 02:00:00,23,73,2
26.02.2016 02:10:00,20,88,1
26.02.2016 02:20:00,19,95,1
26.02.2016 02:30:00,19,95,1
26.02.2016 02:40:00,19,87,1
26.02.2016 02:50:00,15,85,2
